ArtistID,ArtistName,ArtistLocation
ARLNMEP11C8A41519E,"Rockabye Baby!","Los Angeles"
ARFNXFR1187B98F6C1,"Ned Nash Orchestra",
ARNQESK11F4C83FD6F,"Beatnuts with Lil' Donny",
AR8M6LC1187B998D48,Motograter,"Santa Barbara California"
ARVEXQ51187B9B8237,"The Funeral Pyre","California - LA"
ARTMM411187FB56FD0,"Barry Goldberg",
ARQC4R31187B9A0D88,"Jean Ferret",
ARUYGJ31187B9A2FEA,"The Summer Obsession","Jacksonville FL"
ARYOBYD1241B9C87F8,Dabbler,Vancouver
ARBUOMY1187B99F2EB,"Messy Marv","California - SF"
ARU5CP31187FB44C3A,"Beth Nielsen Chapman","Harlington TX"
ARWKLB91187B992270,"The Rambos",
ARF9HO21187B9A0D81,"Emile Vacher",
AR7BHGD1187FB4E15F,"Wanda De Sah",
AREKO1L1187B997EFE,"The Radio Department","Lund Sweden"
AR5BBK81187B990027,"Matt Redman",
AR8K6F31187B99C2BC,"Go Fish","Twin Cities MN"
ARR9LP21187B9BA390,"Jody Bernal",
ARBCUNV1187B98A9FB,"Busta Rhymes feat. Linkin Park","East Flatbush Brooklyn NY"
AR02DB61187B9A0B5E,"Annie Philippe",
ARUI8FT1187FB5AB13,"Mychael Danna & Jeff Danna",
AR3LA671187FB567E4,"Grey Area",
ARXKPYC11E2835E356,"Lot Lorien",Varna
AROPBVQ1187FB36581,Khold,"Oslo Norway"
ARNP42K1187B9AB7DF,"Banda La Bocana",
AROVY9L1187FB3A97C,"George Hamilton IV","Winston-Salem NC"
AR91BST1187B98F9A8,"Orquesta America",
ARYKFVV1187FB3CA6B,"The Golden Age Orchestra_ Paul Summer ",
ARPNQ6G1187FB3E286,"2-Gether feat. Sarinah",
AR7ISJJ1187B9B2CD6,"Danny Barnes",Texas
ARH4H1W1187FB53A2E,Premiums,
ARN2M4711C8A423BD6,"David Jalbert","Mascouche Qc"
AR19QNR1187B9A13C5,"Cassidy featuring Swizz Beatz","Philadelphia PA"
AR4AR1R1187B98E76F,"Joy Enriquez",
ARAK3HK1187FB51B38,"The Stems",Australia
AR8AZTM1187FB3FB9C,"Julio Iglesias Jr","Madrid Spain"
ARD4C1I1187FB4B0C3,"Big One","London England"
ARSYKGV1187B9A49CD,"Nicole Mullen",
ARLXFDN11F4C8417F8,Irtio,
ARF3FRP1187B9A77BF,Groupa,Sweden
ARZ1PTN1187B9967D9,"Gene Autry","Tioga Springs TX"
ARNAYJN1187B99CD8A,"Gösta Ekman / Tage Danielsson",
ARWIGX11187FB3AC96,Spunk,
ARIOJO01187B9B31B1,"Mariachi Silvestre Vargas",
ARI3W3K1187FB49E6F,"Cedric Gervais feat. Second Sun",
AR8AZTM1187FB3FB9C,"Julio Iglesias Jr.","Madrid Spain"
AR5TQ1T1187FB59492,"Cornel Campbell",Jamaica
AR85QTQ11A348EFF96,"Brooke White",
ARS8DXZ1187B998AA3,"Bravehearts featuring Nas and Jully Black",
ARYS9L21187FB367E4,"Tones On Tail",
AREWYHV1241B9C696D,Dictafone,
ARXW2MN1187B9B8817,"X-ecutioners featuring M.O.P.","New York NY"
AR91DZT1187FB4C599,Frost,"Birmingham England"
ARC39PE1187B9B2C01,"Bingo Players",
ARZ0SAE1187FB46680,"Hal Russell","Detroit MI"
ARXQZPD122988F57B8,"Molesta Ewenement",Warszawa
AR06EHB1187FB42914,"Chico Cesar",
AR08DYV1187B99A0D7,"Reach 454","New York NY"
ARXFWVC1187B98ED6B,"Jude Cole","East Moline IL"
ARDK0551187FB5AC48,"Blind Willie Johnson","Edwards MS"
ARXK4YK1187FB4D0C4,"Dub Pistols feat. TK & Ashley Slater","London England"
ARDHWW41187B9A86B0,"Paris_ Texas","Madison WI"
AR9OLFX1187B9A5762,"Bob Willis","Kosse TX"
ARWGIFV1187B989947,"New Direction","CHICAGO Illinois"
AR6JVK31187FB58FE3,"Eiffel 65",
AR23MLO119B8668CDA,"Jaco & Mixxmaster",
ARBE5BJ1187B98BCFD,"Chico Hamilton Quintet",
ARPKMIM1187FB397DE,"Mad Are Sane_ The",
ARWGLPE1187FB3E54C,Crowbar,Louisiana
ARUP7CF1187FB40EEB,"Abrar - Ul - Haq",
AR82GTS1187FB5662F,"Mary Black & General Humbert",Ireland
ARU2I2B1187FB472E8,"Moros Eros","Marietta GA"
AR7Y8LR1187B991B6F,"Jean Corti",
ARK7ZPW1187B99C170,"Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul","New York NY"
ARJDUON1187B989F69,"David Zinman",
ARUQ6301187FB54EBA,Salt-N-Pepa,
ARONRBJ11F50C49E81,"Captain Beefheart & The Magic Band",
ARBR7II1187B9B821E,"The Flesh","Brooklyn NY"
ARIVGZI11E2835F1FC,"Bülent Ceylan",
ARPTOWL11F50C47FB8,"Kris Gruen","NY - New York City"
ARLPXQE1187B99066C,Bonita,jakarta
ARMW52H1187B98C835,"Betika_ Daouda","UK - England - South East"
ARDE52X1187FB438CD,"Billy Pilgrim",Georgia
ARIVB351187B9B485E,"Porno For Pyros","MILWAUKEE Wisconsin"
ARCHKD91187B9A0A42,"The Ronettes","New York NY [The Bronx]"
ARAO0RA1187FB587F2,"My Little Airport","Hong Kong"
AR1PCLK1187FB5BBFF,"Angelo Badalamenti / Keira Knightley","New Jersey"
AR6BUE51187B9B5D71,Markus,Kentucky
ARPDVPJ1187B9ADBE9,"Usher Featuring The Nu Beginning","Atlanta GA"
ARK7ZPW1187B99C170,"Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni","New York NY"
AR02PUA1187FB52574,Hoodfellas,
ARX8PZU1187B9AA7E2,"Mighty Joe Young","Shreveport LA"
ARO2PB81187B98EB4A,"Lari White","Dunedin FL"
ARKAUWC122988EDAD8,"George Schuller","NY - New York City"
AR4CL6I11C8A4158B4,"IMISKOUBRIA featuring Etsi De",
AR60ZZX1187FB52E29,"Capone-N-Noreaga feat. Busta Rhymes and Ron Browz","New York NY [Queens]"
AR3FE581187FB3F90A,"DJ Clue / Fabolous Sport","New York NY [Queens]"
ARSS4Y41187B9B0AC6,Bobaflex,"Huntington WV"
ARLLUSZ1187B98ACDC,"Tha Liks",
ARQ2PMX1187FB38D62,"Hins Cheung",
AR95F611187B99CE1C,"Anita Kerr","Memphis TN"
ARTPCQ41187B9AB42C,"Adrenalin O.D.",
AR6742W1187B989AA9,"Joe Graves & The Diggers",
AR0GB821187B99FE96,"Dean Evenson",
ARQXGWX11F50C49BC7,"Vincent Bruley",
ARRZQZE1241B9CBFBB,Arctique,
ARL3X871187B996C0C,"Lacy J. Dalton","Bloomsburg PA"
AR9K6SJ1187B989A32,"Cassius Clay","New Jersey"
ARHCZHQ12086C11407,"Henri Rene And His Orchestra",
AR0S0EO1187FB490BE,"Disco D feat. Lola Damone & Helluva","St. Louis MO"
AROWNZP1187FB3C028,"Black Box",Illinois
ART9G811187FB55F2D,"Monika_ Wolfgang",Greece
ARSPUJF1187B9A14B8,"Death Cab for Cutie",
ARTE6AQ1187B9B2826,"High Strung_ The","Detroit MI"
AROKAO61187FB38105,"Four Tet",
ARDGFTD11F4C83C209,"Dale Russ / Finn MacGinty",
ARFKY7F1187FB3EFAC,Axe,"Tyneside England"
AR7QCFK1187B98D320,"Joe Derrane_ Frankie Gavin_ Brian McGrath",
AR0VR1O1187B9A0F1F,Truckfighters,Örebro
ARHWO3N1187B98F196,"Eugene McDaniels","Kansas City MO"
ARZE0AG1187FB5BF61,"The Five Stairsteps","Chicago IL"
ARRXG5Y1187B9AA016,"G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo",ABD
AR37XMN1187B9AC408,"Lighthouse Family","Newcastle England"
AR32JLC1187B9946AF,"X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty",
ARGA5RF1187FB5C7EB,Socialburn,
AR91GW21187FB4F642,"Roger Miller","Fort Worth TX"
ARAJRG51187B9B4BEF,"Sal Mineo",
AR3N54Z119B86681C9,Vinylbase,
ARV7J871187FB4F8B6,"Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti",
ARL6FF81187FB5A916,"Panic! At The Disco","Las Vegas NV"
ARIZLHQ1187B9A18C4,"Eduardo Fernandez",
ARHNCQ31187B9915DC,"Los Cisnes","Teoc MS"
AR7AYQG1187B994B3F,Defari,
ARQ3VBJ1187FB3FE55,"Dario Marianelli",
AREUUVW1187B99A697,"Paul Stanley","Queens NY"
AR74J3U1187FB5CDDB,"Liam O'Flynn",
ARKN6PC1187B98A4D0,"The California Cajun Orchestra",
ARTBHYK122988EFB03,"LaWanda Page",
ARKSZW81187B9B695D,"Mariah Carey Featuring Da Brat & JD","New York New York"
ARB8KZ11187B9A21ED,"Steve Harvey",Georgia
AR8L3QV1187FB4C0BB,"Bruno Sanfilippo","Buenos Aires"
AROZFLY11F50C4F54F,"Rainforest Trio",Florida
ARI6WJS1187B9B2D7B,Deepface,
AR9JNFU1187B9B9868,"Gal Costa","Santo Amaro da Purifica� Bra"
ARBS1OC1187FB44CAF,T.I.,"Atlanta GA"
ARK2P961187B9AD524,"Britny Fox","Philadelphia PA"
ARRTJ3W1187B993212,"Power Pill Fist",
ARKOETA1187FB36CAB,"Year of Desolation",
ARVVZ6Q1187B98D05D,Olive,"United States"
ARWSMNZ1269FCD10FC,"Tim Hornsby",
ARWNGWU124207838D7,"Peter Hunningale",
AR9696A1187FB550A1,"Nicolas Bacchus",
AR62MPO1187FB46421,"David Benoit","Bakersfield CA"
AR6OTKA1187B9B6697,"32 Leaves",Arizona
ARJDR071187B98CBBB,"Barbara Carr","St. Louis MO"
ARYZQIU1187FB4BBF8,"Louie Ramirez","New York NY"
ARFQTFS12086C14218,Orenda,
ARCQQ3S1187B9A6D98,"DJ Primo",Texas
ARROLGK1187FB5738D,"The Advantage","Nevada City CA"
ARYR56R1187FB3DEEE,"Pepe Romero",
ARIRCA31187FB58E84,"The Maine",Maine
ARC39PE1187B9B2C01,"Major Lazer",
ARCLLH11187FB48DE0,"Jimmie Vaughan","Dallas TX"
ARQEPTZ1187FB4CD36,"Toby Love",US
ARG5OIV1187B99329D,"Camerata Brasil",
ARRJ3UC1187FB579D7,"Wyclef Jean featuring Prodigy of Mobb Deep","Croix-des-Bouquets  Haiti"
ARMHR011187B9A62B5,"El Barrio","Spanish Harlem New York City NY"
AR4B1LP1187FB55C83,"Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren",
AR2F0FX1187B9A9ECE,TAKARU,
ARJ8YLL1187FB3CA93,"Morton Gould","Richmond Hill NY"
ARA2GMZ1187B98CB13,"The Wilburns",
AR3L4P91187FB42189,"Dann Huff",Nashville
AR49REC1187B9AFDF4,"T Lavitz",
ARB0WNP1187B9AC4AB,"Samy Deluxe",
AROYTOV1187FB4C7F8,"Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon",
ARJG34V1187FB3AC14,"The Abominable Iron Sloth","Sacramento CA"
ARBGVEC1272BA8350B,"Josh Mullins",
ARTAIYM11F50C4E159,"The Capitol Years",
ARRUGT71187B98F222,"Cyndi Wang",
ARWQ3W11187FB3F35E,"Eleanor McEvoy","Dublin Ireland"
ARJJVXV11F50C4EF76,"Population Reduction",
ARBVUUG11F50C48750,Fajardo,
AR2L2GV11C8A42C818,"Marcel Azzola",
AR90Z4C1187B98A260,Meiway,
ARCOAFH1269FCCF4AB,"The Fool'S Nose",
AREBBGV1187FB523D2,"Mike Jones","Houston TX"
ARHCHE61187B9AB217,"Harry Choates","Rayne LA"
ARLR9U31187B9A71AD,"Iggy And The Stooges","Ann Arbor MI"
ARH6S8I1187B9893FB,"The Allies",Washington
AR6GR981187FB5184A,"Sheek Louch","BROCKTON Massachusetts"
AR70C8A1187B99B56D,"Papp'os Blues",
AR2XH7R1187B998D30,"Renato Borghetti",Brazil
ARL43EQ1187FB4D5EC,"Throw The Fight",Minnesota
ARWDDAE11F4C844B57,"Donna Ares",
ARQZRQ11187B9A5918,"John P. Kee","CHARLOTTE North Carolina"
ARO9XCZ1187B99C255,"Nolwenn Leroy","St. Renan France"
ARNI9J91187B9ACFCD,"The Primitives","Oxford England"
ARBE5BJ1187B98BCFD,"The Chico Hamilton Quintet",
ARDEDYX124549A41AF,AUDIO.3,
ARVFDXZ1241B9C8865,"Pedro Garcia & His Del Prado Orchestra",
ARO2U2Q119B86692A8,"Fleet Foxes","PHILADELPHIA Pennsylvania"
ARWRMEN11F50C4BD18,"Elliot Smith",
AR8I87E1187FB57E2E,"Andraé Crouch & Solid Gospel","Pacoima CA"
ARKT5SH1187B9AE8BF,Murderdolls,"HOLLYWOOD California"
ARNI8K81187FB423C7,"Human Disease",
ARF9BNW1187FB3F54B,"Dottie West","McMinnville TN"
ARGCFSQ122988F7D0B,"Buckeye Politicians",Ohio
AR1J7881187B9959D8,"First Blood","San Francisco CA"
ARBNXYA1187FB51C50,"Daddy Yankee / May-Be","Puerto Rico"
ARD2F1Z1187FB3D27E,"Carlton Livingston","St Mary Jamaica"
ARAVWPR1187FB4736D,"Mac Dre","CALIFORNIA California"
AR7GYNZ1187FB44803,"Christian adam",
ARDRQOR11F4C844DA4,"Nikos Kalaintzis",
ARISRD71187FB57AE8,"Denise Ho",
ARBHPBX1187FB47102,"Daywind Studio Musicians",Minnesota
ARV91AY1187FB52E52,"Love and Rockets",
ARI88U61187FB41C60,"Billy Walker","Ralls TX"
ARNHMFD1187FB3B3F6,"LL Cool J / Amil","Bayshore Long Island NY"
ARH72941187B989591,"Gato Perez",
ARPCEWC11F4C83EEA7,"Eddie Palmieri",
ART7R7N1187B9B999C,"GZA/The Genius",
AR5OH1V1187FB574C3,Vivian,"Shreveport LA"
ARQIB731187FB3BE17,"Arthur Fiedler","Boston MA"
AR1518Q1187B98A906,"Poptart Monkeys","Harrisburg PA"
ARQY95Q1187FB3E53A,"Melissa Auf der Maur",
AR6HFW21187B9A8922,"Kill The Client","Dallas TX"
AR38I491187B9B2F2D,"Lil Boosie & Webbie",
ARPVMJZ1187FB48D2D,"Willie Colon","New York NY [The Bronx]"
ARUJTBL1241B9C9BB7,Endres,
ARVO6RD1187FB403CA,"Annie Minogue Band","NY - New York City"
ARRGJY81187B9B2878,J-MACK,Indiana
ARHG53Q1187B9ACBFC,Alias,Georgia
AR2VJMU1187B9947AF,"Donna Fargo","Mount Airy NC"
AREN1A11187FB527EF,"Roger Creager",
AR9C8IE1187B9ACC99,"System of a Down","Los Angeles CA"
ARPXDY61187B9AD0A8,Clannad,Ireland
ARDZRMF122988F7633,"Session Americana","United States"
ARLOIDN1187B9B060D,"DJ Guy",
AR8CT8U1187FB4D803,"Dexy's Midnight Runners","Birmingham England"
AR3ZV061187FB3C821,"Moving Cloud",
ARMX5R91187B991E20,"Johnny Vicious",
AR81BPV1187B9AED0E,"The Fire Theft",
ARDNW1B1187FB4ABBB,"Africando All Stars",
ARPFHN61187FB575F6,"Lupe Fiasco feat. GemStones","Chicago IL"
ARR2BHS1187B9B8FA7,"Minnie Riperton",
ARCF2WB1187FB54132,Lightforce,AUSTRALIA
AR65K7A1187FB4DAA4,"Sean Paul",Jamaica
ARRMOXN122988EE92C,"Jacques Ferchit",
AR8OSA91187B9B9BA2,"Gunther & the Sunshine Girls",
ARUP17W1187B98CAB9,"Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima","Chuckatuck VA"
ARYXJ5A1187B9B9E56,"Los Delinqüentes","Jerez De La Frontera (Cádiz)"
ARAA1VM1187B994013,"Daler Mehndi;Chitra",
ARMZSTW1187B99DC0D,Jericho,"Toronto Ontario Canada"
AR1HK7B1187FB55747,TYR,
ARQ6QOK1187B9B0A2E,Kalibas,
AREPOUG11F4C83D36C,"DJ Rashad featuring DJ Chi Boogie",
ARPGTHP1187B9AC284,"Temple Of The Dog",
ARLYOE51187FB36902,"Derek Bailey","Sheffield England"
ARGF5QG1187B9AC84F,Geiom,
AR4YY6D1187B9AEC44,"Spooky Tooth / Mike Harrison","Great Britain / UK"
AR0U44O1187B99007C,Republica,"London England"
AR5M4GN1187FB3F2F6,"Bruce Robison",Texas
ARHIC3Q1187B9B1773,"Big Daddy Kane",Brooklyn
ARZ8IPU1187FB38846,A-Mei,
ARWIMT21187B9B5AEC,"Joe Turner / Pee Wee Crayton / Sonny Stitt",Mississippi
AR49IQD1187FB37EA7,Xzibit,"Los Angeles CA"
ARW3KQ51187B9A0E0C,"Les Witches",
ARQXGWX11F50C49BC7,"Manuel & The Music Of The Mountains",
ARQCYDK122BCFCC606,"Paris Musette",
ARKJJZN1187B9AFC88,Taal,
ARO81XD1187FB38096,"Egberto Gismonti",
ARRYTVF1187FB4A460,"Click / Click_ M_Ferri",Maryland
ARTX57T1187B98F34B,Luciano,Jamaica
AR8B1WY1187FB38366,"Rakim feat. Tracey Horton","Long Island NY"
ARN0NCG1187B9911A9,Vincenzo,Marseille
ARDW9RF1187B99002C,"Triana Pura",
AR67FTZ1187B9975EC,"Maria & Margot Hellwig/Die Garmischer Alpenjäger","NY - New York City"
AR8W8DN1187FB35ED0,"The Germs","El Paso TX"
ARSQIM51187B9B460E,Yölintu,
ARFTMGO1187B9A777A,"Percy Faith & Felicia Sanders","Toronto Ontario Canada"
ARYTTQW1187B9BA487,"Frank Vignola",
AR37K6O1187B9AD049,"Savoy Brown","United Kingdom"
ARTYXQC1187B9ACAB2,"Shaggy / Brian & Tony Gold","Kingston Jamaica"
ARI0XA21187B9B26FC,"Tri Atma",
AROBSHL1187B9AFB01,"A Day To Remember","SALINAS California"
ARNJCPV1269FCD1139,Namatjira,
AR6BIWA1187B9ABAE8,"Jack Orsen feat. Fumanschu_ Justus",
ARYBP3U1187B9B3A4C,Sensations,"Philadelphia PA"
AR3UFKE1187B9B186E,"Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers",
ARWOGTM11F4C83E795,"The Small Knives",
ARSFWGS1269FB35F84,Eclier,
ARHP4FT1187FB3897C,"Billy Murray",
ARF3FRP1187B9A77BF,"Groupa Med Lena Willemark",Sweden
ARJH2E61187B9A1627,Clockwise,"CANADA - Ontario"
ARZ0LFY1187FB4FE17,Orthrelm,
ARBV2AK1187FB5BA33,"Len Barry","Philadelphia PA"
AR1Q25M1187B9B0D73,"Orquesta Romantica de La Habana","Amityville NY"
ARASOUV1241B9C975C,"Rhian Lois",
AR2F4501187FB3EC2E,"Sounds Of Blackness","Minneapolis/St. Paul MN"
ARNTRZQ122ECCBC53C,"Mr. Blue",Delaware
AROP6331187FB398F7,"Parallel Sound",
ARNMWP51187FB3E963,"Leroy Huston","Chicago IL"
AR0SY101187B9B44BE,"For Squirrels",
AR1H4F51187B9946A5,"Sunidhi Chauhan / Anu Malik / Jatin Sharma",
ARNG61X1187B98C7DF,"The Blind Boys Of Alabama","Talladega AL"
ARTHIJ41187FB57411,"Princess Lover","Martinique French"
ARZQ6SW1187B9AD3E2,"Antigone Rising","New Jersey"
ARADCSF11F4C8416CD,Crusaders,
ARTXJFJ1241B9C55EF,"Karnig Sarkissian","United States"
ARCDCFY122ECCBCC6A,Proficy,Pennsylvania
AR0PUK71187B9AC3C0,"Marvin Hamlisch;John Lithgow;Jeffrey Huard","New York NY"
ARRTI6E1187B9A661D,"Tony Tuff",
AR90X8J1187B995250,Caramell,Sweden
AR1M7ZD1187B9B0D55,"Winston McAnuff_ The Bazbaz Orchestra",
ARSHTBB1241B9C434A,"Cedric Myton",
ARU5BXG119B86698FE,"Stefano Battaglia_ Giovanni Maier_ Michele Rabbia",
AR1RZ1E1187FB5A62E,"Mick Clarke",
ARJK0ID1187B9A7A02,"Ebru Yasar",
ARJ45QE1187FB423B8,"Ultimate Tracks","Dearborn MI"
AR6UQ8H1187B99DA9E,Chacho,"New Mexico"
ARDCIH31187B98B241,Edelweiss,
ART9Z1P1187FB36C94,"Edmundo Ros & His Orchestra",Venezuela
ARAAP251187B99DDE0,Guaco,"Maracaibo VE"
AR06EB01187FB40150,NOFX,"Los Angeles CA"
AR18B3W1187B9A5AAA,"Louisa Mark feat. Kevin Henry",
ARCYE581187B9A1482,"Timo Maas featuring MC Chikaboo",
ARMLEY51187FB5BF8F,Havok,
ARPQWQ41187FB3E8A1,"Los Salvajes",
ARIDQH31187B9ACB84,"BMX Bandits",Scotland
ARLVEYZ1269FCCFC01,Rustless,
ARFQWAA1187FB3BACB,Julissa,Texas
ARC8S7S1187B98D50B,"Marc Dorsey",
ARY4EC01187B9AA3EC,Plaza,
ART62WC1187FB47E80,"Jim Jones / Chink Santana","New Mexico"
ARCRNVV1269FCD5B9C,"Giorgos Marinis",
ARXW2MN1187B9B8817,"X-ecutioners featuring Tom Tom Club & Biz Markie","New York NY"
ARHSMIG1187B99C199,"3 of Hearts",
ARNJCYH11C8A42AC5F,"Ciaran Byrne",
ARMAPSZ11F50C48146,Hollowtip,Pennsylvania
ARPJQLM1269FCCFBFF,"Pete Bamboo",
AR2VROU1187FB532D7,"The Token","Brooklyn NY"
AR60C3O1187FB46737,"Kurtis Blow","Harlem New York NY"
ARFIUBJ1241B9CA443,Portobello,
ARGTZL71187FB597C2,"One Be Lo","Detroit MI"
ARAA88L1187B9A29C1,"Bodies In the Gears of the Apparatus",
ARZAHDN1187B9B4BED,"Ice & Breeze",Tennessee
AR7GOK91187FB455F5,"Jean-Jacques Goldman;Edith Lefel;Malavoi","Paris France"
AREW1KO1187B98E42E,"Irish Tenors",
ARBU6D71187B9B5319,"Clarence Gatemouth Brown","Vinton LA"
ARCLGCL1241B9CA830,"Michèle Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti",
ARWSPAI12420782828,Necrodaemon,
ARCEOW71187B9A5A71,"Big Audio Dynamite","London England"
ARS8IP61187B9AA5E7,"Sound Field",
ARNVH8S1187FB52F86,"Heavy D","Jamaica West Indies"
ARJ1YJV1187B9955DA,"Crucial Conflict","Chicago IL"
AR2SMD91187B9B0582,"The Mighty Mighty Bosstones","Boston MA"
ARCPY7O1187FB5C0B7,"RIDDLIN' KIDS","Austin TX"
AR0OTEX1187FB3600D,"Los Del Rio_ The D.E.Y.",
ARDIKTV11F43A69FA4,"Eumir Deodato",
AR1ZYLH1187B98C159,"Naughty By Nature featuring Phiness","East Orange NJ"
ARLLRL61187B9B6698,"The Sonics_ Charlie & The Tunas","Tacoma WA"
ARFQAQV1187B9A9AD5,Yndio,
ARP3CRB1187FB410B1,"Sukshinder Shinda",
ARMOE2A1187B991F89,"Liquid Spill",GERMANY
AR6XZ861187FB4CECD,"The Beatles / Tony Sheridan","Liverpool England"
ARMAC4T1187FB3FA4C,Nora,"Morris Plains NJ"
ARCIXWX1187FB4F1DF,Scweez,"California - SF"
ARDL03L1187B997FBE,"Fläskkvartetten / Daniel Bellqvist",
ARG99CA1187FB3D09A,2XL,"Washington DC"
ARE3LP51187B9ACD29,"Leann Rimes & Brian McFadden",
AR80YG31187FB58A13,"The Bronx Horns","New York"
ARVCCEM11F4C83DD74,D.R.S.,Texas
ARZFAGI12420783C02,"The Harvard Lampoon Comedians",
ARH2QI91187FB3788D,"David Guetta - Joachim Garraud - Chris Willis",
ARE8AJ31187B99A8DF,"Pam Thum",
AREFUMW11F4C844D2B,"Greek Gypsy Musicians",
AROBVNV1187FB3F36C,"Joey McIntyre","Needham MA"
ARRJ3UC1187FB579D7,"Wyclef Jean featuring will.i.am and Melissa Jiménez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik","Croix-des-Bouquets  Haiti"
ARXF42D1187B9AC71F,"Clementina De Jesus",
AR04KTB1187B99B6B7,"The Disposable Heroes Of Hiphoprisy","San Fransisco CA"
ARP998V1187B99DFA3,"Jean Marc Thibault",
ARDVZTE1187FB5A0A1,"Bon Jovi / Ray Davies","Sayreville NJ"
ARHEDEC121318C58DE,Studio,
ARRZXQX1187FB45A0A,"You Should Go Ahead",
ARUDYKB11F4C83C269,"Lil Wayne","New Orleans"
ARQOVNR1241B9C5050,"The Bongo Man",
ARQQFIQ1187B99DB43,"Chris Camozzi",
ARLCGW21187B9929EE,"Juan Carmona; Ricardo Larroze",
ARF1NWV1187FB39A97,"Najoua Belyzel",Nancy
ARWNJYQ1187FB56F25,"Vincent Baguian",
ARSRCI71187FB59188,"David Rose & His Orchestra",
ARUZLOS1269FCD4EF1,Reptil,
AR3NPVS1187FB5108F,"Les Rythmes Digitales feat. Nik Kershaw","Paris France"
ARP0VU91187B9AE375,"Douglas Miller",
ARMJTYS1257509DE8D,"Criminal Class USA is Hush Hush Revolution",
AR8SBT41187B9A5FD9,"Total Fucking Destruction",Pennsylvania
ARXVADV12086C1203C,"Gary Go",
AR6CFZ71187B99AE5B,"He Is Legend","Wilmington NC"
ARZVZRN1241B9C4B14,"Mister Ries featuring Six Foe",
ARA7YDA1187B9A5776,"PATSY CLINE & WILLIE NELSON","Gore VA"
ARZFR3S1187FB3D659,"Norman Howard","NY - New York City"
ARWI6LR1187FB46E9F,"Richard Galliano_ Jean-Charles Capon_ Gilles Perrin","Le Cannet France"
AR7IYVY1187B9A2648,"bel canto","Tromso Norway"
AR7AA2D1187B98B415,"Shade Sheist / N.U.N.E. / King Arthur","Los Angeles CA"
ARKVD621187B9B95FC,"Remy Shand",
ARJTAZU1187B990051,"Maracaibo 15",
ARA6QLT1187FB4CB89,"Dan Hicks","Little Rock AK"
AR1IY711187B9B0B50,"The Katinas",
ARF1Q9B1187B9ADCC7,Lit,"Orange County CA"
AR61JEC1187FB54A9F,"Ai Ai Ai",
ARS8HNI1187B9B0785,Cachao,"Havana Cuba"
AR502DZ1187B98F8E1,"The Shamrock Singers",
ARXSABR11E8A2E29BF,"Pictures of Then",Minnesota
ARUQSEE1187B9983F8,"Music Explosion","Mansfield OH"
ART4QZC1187FB51612,"Janet Jackson Featuring Kanye West","Los Angeles &amp; New York"
ARODHHS1187FB37814,"The Last Vegas","Normal IL"
AR60KPK1187B9A7552,"Beneath The Sky","Cincinnati OH"
ARCSHW51187B9A79D2,[kaleidoskop],
ARWNGWU124207838D7,Free,
ARFN4JN1187B98C627,Bedrock,Detroit
ARLWDC31187B9B4D71,"Radio Birdman",
AREFFEC1187B98E12F,"Digital Mystikz",
ARPUBU61187B98A4E6,"John Mayall","Macclesfield Cheshire England"
AR0WQ1Q1187B992E16,"Richard Smith","New York"
ARPHH7Z1187B9B6A3A,"Franco_ Valeriana","Sona-Bata Zaire"
ARYXBCS1250940B844,"Giorgos Sabanis",
ARLSGLC1187B9A969B,Vana,Pretoria
ARYJA8S1187B9AA816,"The Zebras",
AR3YJMO11C8A42B348,"Vulture Industries",Bergen
ARFXRHR1187B98FF09,"Bo Carter","Bolton MS"
ARPGCHN1187B9A2831,"Nicky B_ Naëlle",
ARQDTOS12086C11443,"Fredericks_ Goldman_ Jones",
ARJFDKM1269FB35F40,"Monique Morelli",
ARZVJ641187FB36FA4,"Alexander Zonjic",
ARJWDVS11F4C8456F1,"Angela Lashley",Tennessee
ARYAOUL12454A3789B,"Emilio Tuero",
ARXBOZ01187FB38261,"Howie Day","Bangor Maine"
ARFKATV1187FB377F9,"King Swamp",
ARCZN5K1187FB42CF8,"Joe Lopez",Texas
AR1PNWN1187FB4A404,"El Gran Combo De Puerto Rico","HOUSTON Texas"
